x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,label
984.0494053,195.3909284,993.6595837,183.2119594,972.8729877,181.2802339,1037.334427,177.8049509,971.1531393,179.6712613,1071.601527,266.6479231,940.6239824,259.36387,1120.357201,349.9467082,890.7709144,352.4196473,1135.308011,389.809394,896.75748,453.9205766,1055.812094,472.1824367,968.0354526,475.8726745,1057.776986,669.8361096,987.4672346,665.4085606,1053.149932,829.2937092,1004.049291,827.9170518,j
1041.274458,292.6286441,1041.561435,278.2250549,1026.78933,274.3493409,1056.883985,285.0853711,1010.767409,289.4025483,1090.735206,380.1599655,990.5184628,370.1694604,1110.183871,474.4886821,956.6111761,468.781616,1108.518242,553.7668541,992.4700892,552.9002024,1067.794287,584.5613377,1008.219675,572.2190317,1064.33021,748.6109366,1026.340921,742.7080349,1053.013745,895.5191073,1009.523874,881.3882927,j
1036.552236,274.2477031,1036.886485,254.5021206,1021.484643,251.7036919,1056.02031,261.8409806,1014.774277,263.8652508,1087.256716,345.3727194,977.6935972,347.8797396,1128.440253,437.6124822,936.9535246,439.9412453,1112.145316,498.3721188,961.1027616,493.6879888,1070.491846,553.7579928,1006.138428,540.6958685,1055.299819,736.1194156,1031.651991,736.498444,1049.310029,890.9104094,1024.898082,889.4534144,j
1023.716378,198.0697365,1031.346911,189.0643316,1000.227384,200.4831734,1054.007224,197.4849496,1003.941964,203.4477204,1093.491893,274.9712119,1001.144333,260.3663582,1134.106622,355.4617131,954.5717564,349.8177115,1124.278575,402.3236197,982.0519812,423.3894617,1093.866077,461.5302084,1030.317787,472.432878,1092.787717,616.8479332,1035.653412,616.8426751,1090.827951,752.5551674,1016.94501,758.9814907,j
1020.905595,201.3314718,1029.824086,189.7824693,1009.296595,201.0648842,1052.103262,198.7326673,1002.276908,204.7110128,1095.921972,272.5872055,1001.197241,268.9555988,1147.782845,360.9871237,962.9638515,376.0458742,1136.842435,405.3836745,948.4570134,462.3886631,1088.288206,476.5899884,1029.34866,471.0463991,1081.778146,669.6712844,1017.993421,670.211198,1079.442866,797.9337112,1018.907819,802.771005,j
1053.762107,232.8549788,1065.026182,229.2529736,1048.254727,225.4861236,1079.806431,234.7737246,1032.852789,228.620761,1102.863336,292.4877922,1009.551496,298.2878414,1133.134696,378.7518952,984.4168916,395.550999,1125.840732,445.3254563,955.7484665,471.6021705,1091.718451,493.38014,1039.801175,484.5606834,1091.064887,666.2391701,1014.159819,666.6725601,1088.799103,800.0694815,1024.288555,802.4522821,j
1056.245541,291.7259368,1063.809427,280.2961862,1044.787839,278.154472,1079.294275,287.0527112,1023.522771,284.3362489,1104.695978,364.0025965,1013.108865,358.3960282,1134.972013,429.1578419,963.9340032,449.3745131,1127.280208,475.6117421,965.2449831,538.7307344,1082.276989,564.9348022,1029.329259,551.9939639,1088.556058,719.1280795,1004.771197,733.0749915,1085.466661,852.5780169,1025.590513,852.5700978,j
1035.227799,188.568391,1043.51232,181.0737408,1023.074266,177.8226072,1068.328912,185.6127063,1009.884755,182.501939,1111.983371,263.1910237,1011.972457,255.7343064,1152.43808,339.2339803,955.4742039,341.4936443,1144.942665,364.368957,944.9098375,425.7185334,1081.786623,475.2292618,1037.835541,455.2875088,1095.221055,648.1515898,1020.251225,647.9236306,1102.185889,802.2730151,1024.326583,801.7533198,j
1056.115416,196.3593657,1066.257214,189.0021337,1051.797161,187.3533259,1090.551471,191.9982726,1032.024675,192.4685117,1120.036933,268.2426025,1018.536795,258.1733425,1149.031278,351.7876129,970.8452986,362.693713,1160.685468,398.009466,947.7253477,443.7320647,1104.68264,472.3860044,1043.134991,461.7200966,1110.111099,659.2869672,1018.398144,660.1594006,1111.807643,800.5788799,1020.587804,804.3874309,j
1074.585333,283.2869192,1079.323531,269.3449437,1060.343861,270.1423538,1086.058256,280.623977,1040.037962,280.3143008,1102.385443,372.4763008,1022.653426,357.8414501,1132.864163,460.0596862,975.0731335,463.9121042,1146.156676,537.6113522,1007.500832,532.8601545,1086.975121,575.0080984,1039.589457,571.134431,1098.783923,734.2914103,1024.658431,737.6692823,1085.393818,881.5859424,1031.669671,881.318156,j
1076.216936,315.9004069,1082.303005,307.9560413,1064.941534,304.8722593,1097.927009,313.8002085,1028.121575,310.3253156,1110.924722,393.4920511,1005.590601,383.9250379,1137.658387,494.187368,974.0696461,482.9561452,1144.801667,539.5315299,973.8804971,567.5896516,1099.633596,584.2964333,1037.8489,598.1898279,1096.771565,753.140013,1012.126536,755.8441281,1106.447405,894.6828515,1023.53987,894.7065926,j
1037.53844,197.4194057,1046.407521,185.7466627,1023.547515,186.6893299,1069.062018,194.9296487,1008.85151,205.2058215,1106.765396,270.3581725,1005.490773,269.1906685,1129.486177,365.4685054,971.958538,373.0448468,1141.950665,428.3742885,947.7133817,467.1249176,1083.185078,481.2553839,1044.738974,483.5983573,1104.744415,657.9621933,1009.306313,659.9677001,1112.552586,795.9901268,1020.012105,800.3036802,j
1051.804059,214.1019793,1062.04156,205.051304,1045.144713,203.0965997,1082.841832,209.2984531,1020.821666,211.7565158,1112.088824,279.6077808,1011.354622,279.66887,1145.039803,375.4301767,973.3069121,387.1378709,1159.071411,414.4166131,967.9331771,443.0915732,1104.434584,485.3007715,1044.216411,480.2233352,1099.164096,664.411334,998.2975561,667.0999564,1096.04156,828.0559483,1012.021233,830.9610128,j
1064.728148,324.3971811,1077.014835,313.8223112,1055.035538,312.8191106,1091.62967,319.2439323,1042.821457,320.8088553,1106.164621,393.2147834,1020.171172,382.446219,1154.41407,471.7182394,982.6679191,475.4438586,1143.407586,544.7657803,991.8234954,544.3202195,1088.09826,589.1014628,1042.878052,586.1754908,1090.173522,742.1921263,1014.120647,746.0908496,1096.348873,890.71874,1028.187764,892.9996588,j
1070.052039,303.7585791,1076.037216,292.9650104,1059.040765,292.7276328,1090.354172,299.6639013,1031.010873,300.4875544,1106.151839,382.1054932,1009.891142,367.1149513,1153.995079,473.9621079,955.1411361,476.2183199,1147.58829,529.2599959,980.8258906,546.5269173,1087.418909,587.9457003,1034.885548,586.9583486,1094.071848,740.7224449,1005.512225,742.6442793,1098.753101,898.8707291,1022.694522,900.6436531,j
1025.516708,212.8618886,1041.218397,200.8486434,1009.927133,204.1210765,1069.589573,208.4832597,998.7647921,208.9918477,1101.907451,273.8168673,1000.736293,276.5631163,1158.665665,367.7776292,959.2430014,379.476918,1137.357311,423.2821335,947.4592311,470.29209,1096.832423,489.9477781,1032.808427,483.1572334,1091.802694,684.1537577,992.8951468,687.3171273,1078.987068,843.0669204,1028.049633,844.6226543,j
1024.601633,209.1741908,1038.017963,197.4887471,1010.852111,205.3807638,1067.224355,203.4954436,999.384483,206.1441782,1100.131784,275.952269,1002.968851,278.1457318,1157.755495,366.6325824,971.9150042,382.453016,1137.814711,430.2472909,955.621916,472.6238669,1097.754649,480.0182927,1038.445368,476.3326468,1101.864546,664.0106786,1010.997039,666.2490441,1090.722682,808.8285347,1016.99209,813.5983894,j
1069.378477,280.8535802,1075.605528,268.5612951,1055.716551,267.753702,1089.699447,281.8107017,1026.247135,278.3804488,1108.283782,372.8549515,998.5313611,361.1289556,1142.916133,470.1596271,952.4611978,475.7065401,1156.55822,544.5350059,969.6160696,570.4202306,1095.127556,585.4269314,1033.08607,586.8636717,1100.986434,750.8155906,1019.044314,753.5188329,1098.297719,895.1587386,1026.016019,896.7309226,j
1052.683628,286.1010258,1059.373539,277.4303362,1039.557388,272.908869,1073.342813,285.6998022,1003.85128,281.9752491,1105.636645,375.0670223,1000.053345,368.0597328,1153.004464,457.6658494,963.4789077,474.4456951,1140.074453,526.2800862,967.9949156,534.9896294,1081.650787,580.9288743,1029.987249,576.9544419,1085.582214,747.4931312,1016.329811,748.2916099,1082.937258,891.2972188,1025.683547,894.3014293,j
1019.391238,216.3258486,1032.092502,204.1258287,1005.756938,206.9908041,1059.847845,212.0541797,994.8857811,212.1207033,1094.027546,277.5483555,992.460193,287.0048428,1134.12281,365.929094,954.4680469,381.1710497,1120.381143,429.0448713,950.1384631,454.2795453,1084.850524,486.5466867,1025.224355,480.300521,1090.489614,672.7799709,1004.28861,674.0374708,1094.546039,807.4726672,1015.557341,811.276694,j
1026.61927,206.0227569,1036.04098,194.104055,1005.165055,201.6294671,1058.153298,201.1150779,999.5986238,206.2967988,1093.026276,277.0551517,995.7121603,271.798215,1142.968574,363.9909547,957.5154802,370.6140647,1136.386018,395.001549,959.5470484,446.8434755,1086.589449,483.2536809,1041.058069,473.0988903,1084.295928,677.5271707,1008.576043,677.6828157,1069.381942,847.4083725,1028.92938,847.9078941,j
1035.37973,280.4623847,1042.23298,261.7367601,1018.558041,259.0597439,1065.755233,274.1337235,1012.099498,268.0447382,1094.334688,371.1665445,1002.191985,361.4035177,1112.701746,455.629713,957.8614412,470.7267625,1134.300789,517.652649,969.4033653,530.6609696,1086.403033,575.3986902,1033.029322,574.6606398,1104.231275,742.0999965,1012.372966,746.559434,1092.106818,895.2136768,1027.236574,896.6762394,j
1053.32731,330.0081151,1062.529676,319.910805,1041.089931,318.5750292,1075.44307,322.7043977,1002.345747,324.073608,1101.248155,393.495291,993.9017852,386.7841479,1169.646521,476.8420897,946.7410204,500.9983,1149.266669,533.6226959,963.436382,532.1998482,1096.4658,583.7010698,984.7160179,605.9091911,1090.403664,748.135427,997.6605628,751.313682,1107.927631,901.6915374,1017.298108,902.5252114,j
1023.850772,230.0550183,1037.383317,219.447886,1006.856992,211.3088016,1066.660196,225.3174564,997.5178403,217.7197515,1100.628769,287.9372442,984.6697072,298.9783243,1145.388188,380.3200475,950.9215552,391.2262972,1150.047599,400.8944031,940.3974303,462.7300016,1097.832344,496.8338725,1023.440253,486.9380301,1097.41175,689.5522288,999.8437358,692.207372,1081.253368,848.9839451,1020.207775,849.9445649,j
1031.385619,181.8534495,1038.646773,168.6957212,1017.922106,168.1654536,1055.982784,174.2218781,1012.197904,175.221464,1099.318717,254.4626709,1000.179542,243.2985702,1143.878056,341.046069,940.6726638,340.8119968,1147.962366,371.4167827,939.9853415,437.358817,1083.703773,464.2768866,1025.93162,468.180827,1088.125976,660.7508055,1019.648705,658.9135861,1069.077971,813.2738723,1028.330992,817.9092407,j
1063.463778,277.3609075,1064.586751,259.7181648,1048.884029,261.9185475,1073.599428,268.8138649,1031.795829,272.8747968,1100.702022,341.1848337,999.7547835,345.0779979,1135.606053,438.1064448,955.4801651,437.7186121,1147.439084,504.0942359,949.3293427,485.3651256,1091.541009,537.6314647,1000.661925,540.3603402,1099.131656,717.5760327,1003.748186,724.4811893,1073.195914,866.2735187,1028.001257,868.7446873,j
1040.474519,307.8471977,1045.241509,298.5675554,1027.378944,294.7677615,1055.861292,305.7400688,1010.501037,305.9842706,1096.453238,385.0708792,982.1189607,383.4082601,1142.817836,474.7223162,949.638155,484.3818564,1124.057726,522.4842653,964.3388854,540.4725671,1074.338208,592.5309676,1008.638779,584.2646356,1078.293681,744.0597309,1006.286355,745.8039832,1084.405191,880.6626856,1013.111045,883.4431449,j
1023.498023,224.4799448,1035.524861,212.6953232,1011.923912,209.9215959,1061.237068,219.8325713,999.9030847,213.767306,1098.160701,283.6846954,986.8967221,297.2200992,1139.514714,375.6628454,954.5025887,396.4114469,1133.755241,413.3190721,940.6378702,458.0324166,1090.755897,499.9653038,1016.199778,487.3137525,1083.242972,685.7871956,1001.643627,685.6353801,1090.682424,817.8018604,1000.789137,822.5541847,j
1031.334136,196.111851,1047.048855,183.7008848,1017.545101,184.4544596,1076.016004,189.3738057,1002.18377,197.4753312,1104.725905,268.9205737,1007.892461,264.6039638,1136.417296,358.4286879,972.5952053,367.9036086,1145.286718,425.050178,962.1212519,459.0434972,1086.373142,482.3067299,1039.231396,483.1092449,1093.758869,654.4202199,1003.4057,656.4605269,1103.788452,794.8270544,1012.304291,797.0573324,j
1056.290756,314.2728237,1068.086147,303.673875,1045.632749,302.9157636,1084.158086,309.9221808,1032.389628,310.6993887,1106.956303,386.7978131,1013.171726,373.3450116,1156.968555,476.6686275,959.8787472,480.7990879,1142.390766,530.412066,987.8481011,536.7032343,1086.086167,584.3175011,1041.552483,577.6856062,1094.51663,734.2374655,1003.051715,739.5809711,1108.991121,877.2032427,1016.557656,878.9094668,j
1068.411401,280.9224852,1075.631729,268.3399655,1055.078113,267.3699678,1090.787374,277.1216859,1033.841434,274.5170908,1120.569297,355.2178159,1002.355123,352.3982375,1154.033976,433.5415525,960.1189179,449.7718306,1154.77394,444.1471922,941.7839573,520.9737744,1094.526886,557.5590236,1036.248295,545.1340404,1104.697146,725.2058702,1015.582071,727.5427697,1103.556572,869.9695097,1019.541919,873.8533174,j
1038.86945,190.8556428,1049.855658,179.7436034,1029.532656,179.4495434,1072.591416,191.1730066,1032.200289,190.2714634,1118.773114,264.8283927,1028.93814,258.3016196,1144.236402,350.6248504,975.814244,357.5515094,1153.802618,382.7027519,942.0845833,446.9947441,1093.921024,482.2516914,1045.338719,461.5767613,1116.835199,654.8484137,1017.196965,657.9690006,1115.186135,799.5606371,1030.064474,804.9952805,j
1085.031791,264.2916336,1091.156344,247.9430226,1074.117199,250.34309,1096.226668,251.5293356,1057.876419,256.553258,1126.265964,317.5706654,1018.904352,322.8401433,1157.740672,411.7212919,989.5349691,420.7258373,1167.083383,428.1271594,990.2153164,478.4071107,1107.697947,519.4082404,1008.026655,524.9611311,1107.095673,729.2592018,1037.022001,730.300534,1086.614445,894.4839807,1044.570645,894.5523026,j
1090.363014,334.4293213,1101.100428,326.7753738,1080.282292,322.5092301,1116.366118,330.4893262,1050.629177,326.5997047,1139.19995,411.8649767,1016.497128,396.4647042,1172.34103,499.2736781,982.7752727,494.3130232,1173.567393,537.7913573,973.9631065,575.148224,1114.870484,601.1235765,1015.377577,604.7775174,1117.368068,774.7888761,1032.454699,777.2301807,1118.625921,924.7613775,1043.849234,926.7635111,j
1087.871221,304.9729441,1095.279375,299.0055459,1079.211484,295.7071364,1107.210299,303.0716624,1053.971415,299.4768389,1131.886091,366.0376962,1027.891112,363.1636706,1178.098089,459.2065002,970.0478707,464.7633914,1180.425784,510.9046194,966.1610742,560.6906579,1113.230504,585.2500066,1010.598888,590.4406085,1122.893382,763.1830888,1030.01935,765.588058,1124.19896,914.4070019,1044.1127,916.2331156,j
1043.009201,189.2313824,1053.921864,178.7324529,1034.527406,178.8544513,1077.36054,182.9827587,1017.696943,185.990502,1117.100331,264.9370768,1005.664808,252.5585273,1164.250485,350.394907,947.2902166,354.9711437,1168.689991,380.6409629,943.3298234,448.6574949,1105.623029,476.2378167,1041.59771,466.4557811,1111.749227,681.2161938,1013.992545,682.6903869,1100.144904,854.7453088,1036.212286,854.2503755,j
1047.382908,276.6290806,1054.499404,264.7759475,1034.424126,261.187059,1074.89228,272.4525517,1009.412051,269.8392965,1102.156975,358.6247817,1002.094301,354.1227277,1141.2714,447.0066566,945.2037707,452.262065,1158.132536,504.0578677,946.8491337,508.6108565,1089.144298,568.7291982,1022.402629,560.8509019,1092.411777,734.1624279,994.063032,736.4246603,1102.10918,883.4186554,1015.314295,886.046039,j
1025.01859,306.2035981,1029.362051,291.5275684,1012.095447,298.3984158,1044.070229,297.5127121,984.6532152,302.7085128,1078.85231,384.621601,960.9708727,380.5363399,1134.096587,477.0134892,920.8085615,481.6045668,1129.050015,556.6936276,938.9967109,550.3764186,1057.90218,589.6607431,988.8562997,578.6628622,1066.202675,749.1008702,985.1639495,751.5581492,1064.454951,902.9632013,1009.683328,901.3001851,j
990.4020804,208.2448486,996.9902971,200.4586359,978.6013479,197.196571,1018.538227,193.0065479,964.6970356,195.2418702,1056.549022,282.7807012,952.753543,277.8636532,1104.885371,377.3840617,924.3182373,383.429905,1091.044382,416.6327396,926.5620025,439.7253804,1059.021405,501.0403858,978.8353222,488.345673,1063.217318,674.8604035,989.5366042,667.2748542,1060.958198,830.6882996,1006.161505,826.249734,j
971.3099172,205.0922213,979.464309,193.5383553,962.9362636,192.1030497,1003.27116,195.516117,942.1021467,198.7879231,1020.007314,278.082384,920.308737,273.2786424,1056.821491,373.5814634,894.361349,358.6136458,1055.328663,398.5099139,900.1178074,428.653886,1007.31669,495.5381235,932.8501114,492.6474296,1038.546055,670.7446966,952.220871,672.5358617,1039.966048,837.9397571,954.9119532,843.798726,j
967.571754,267.9373953,968.2558854,256.3785313,955.6219824,256.9142715,986.2962929,259.0525693,948.9664857,261.3784363,998.3903699,342.7074697,908.2256427,336.1326938,1048.640843,430.9166456,868.7570772,436.4609608,1038.813884,461.2941876,880.8125703,514.1209097,996.7640728,547.0398772,938.5798948,545.0300996,1009.709116,710.0762571,923.1987789,718.7868479,1013.010462,849.0964446,934.379995,849.5738084,j
950.3880868,330.203158,959.7561378,322.2054139,943.2806218,320.8603636,984.1629699,320.748842,933.9919486,324.739827,1001.304654,394.045051,917.9097668,386.073403,1038.748871,469.4673531,880.3945662,475.7576992,1031.18654,503.5888648,892.9264434,513.570521,1000.553968,579.2417249,916.6785606,582.3268276,1014.641212,741.114002,924.6372897,746.3409062,1025.122514,888.8602551,915.8602715,889.929494,j
968.5349378,208.0212319,977.7639771,199.5948946,960.2276729,199.2649075,990.9406491,198.4751637,929.4173417,203.5316657,997.9043638,282.5322263,909.1667229,269.8016262,1040.765881,376.62043,872.3686545,366.4961688,1032.522889,386.4602364,870.1114378,420.4254372,1023.362714,488.6792277,911.1946338,497.5480551,1029.088586,674.7774948,923.0893538,678.3577339,1023.049533,848.5747864,958.6498761,834.0090242,j
959.191446,212.6389132,972.6722058,199.5009266,949.5783318,200.3913784,995.8835171,202.175483,926.8535623,206.7166571,997.320749,286.9748878,915.2715946,253.045887,1043.623569,378.9459122,872.3428843,363.9387304,1036.844207,395.4725006,894.89482,416.4716979,1016.9884,479.1528237,909.3293198,486.6002717,999.1336926,692.1814701,920.3292775,676.4318064,1014.569612,831.4438662,956.0653197,831.6451967,j
953.6196416,230.1764023,965.3525309,225.2004684,944.7216922,224.3815844,985.1420961,228.3213373,924.2768818,228.7119967,1015.965047,296.359427,913.9045377,284.4526393,1037.642985,394.3527536,885.4639123,389.9332823,1023.773675,417.4124608,882.8530243,455.0548331,1011.434868,495.2585029,921.9706364,502.9323391,1017.222582,671.3097016,919.7545152,671.2017709,1008.263207,822.6986777,920.5044532,827.531996,j
945.9334923,299.4388196,952.1097409,291.424039,935.8443685,292.2134863,977.4186522,294.7878445,932.6906618,300.0665663,998.8111848,375.9228765,925.5384393,361.5036806,1036.853925,468.9424887,880.21031,465.9796606,1022.63747,486.2161991,875.7616166,520.4643529,1003.745738,562.0445768,922.7412397,564.1588358,992.5729703,720.0966184,930.8121529,713.3118911,1012.498215,853.7305982,917.2408832,854.6533785,j
964.7081706,199.6620006,973.241003,191.3505896,955.7740437,189.3293171,1000.012581,192.7328444,934.4504782,195.5253185,1037.470869,267.1418127,914.4437762,260.2942239,1060.426813,356.3690969,878.4633699,346.0284863,1047.254401,370.2492681,866.4515656,405.6529847,999.0274915,471.9312331,919.1385826,476.1837329,1046.332055,650.1960599,927.4510917,649.7566312,1020.38704,819.5084354,940.4663353,818.1039239,j
966.0226737,220.9178809,974.2615203,219.7827659,964.5005962,212.9419955,991.0529419,223.8446544,944.2247452,217.4158641,1019.199423,331.6717316,931.1807025,301.8359057,1061.356065,418.0502474,900.7598806,415.3868698,1039.085475,445.1049336,898.2552115,474.0052267,1010.281681,506.6657901,947.1084506,514.4674902,995.5803387,682.425609,952.5200071,682.9576924,1009.838028,840.2961001,970.5845158,838.1353522,j
990.2610713,334.4269951,995.6427441,324.5273765,982.1367761,322.1539307,1012.954607,327.4806112,960.9122384,328.5461889,1017.277642,401.9342498,943.7322956,404.8491793,1054.343682,498.183944,920.335786,503.4442471,1043.800163,531.5543413,925.0258224,545.1568939,1003.168268,598.7966836,963.6080407,592.0753236,1034.521454,745.6920502,970.9008368,742.2413831,1020.993009,876.8460695,966.8824634,868.629867,j
983.9120264,255.7720745,994.1659843,242.9052461,976.8210694,242.1739464,1010.06381,248.378949,961.4008909,247.3055199,1022.891378,325.3014442,916.3366664,321.5194738,1072.580752,405.6809137,875.472538,412.391701,1057.320745,395.7814572,889.1855132,471.8266492,1016.719096,535.1236551,946.6957383,529.0214427,1031.842001,721.8777359,946.549563,710.6923215,1021.287089,864.4034063,956.0128455,861.13445,j
988.6350592,203.2076528,992.3458233,199.9659877,979.439661,193.4271026,1007.756678,199.9928729,960.8861312,197.518988,1041.492838,282.2281216,932.9525383,284.0452733,1087.541184,356.5389397,902.8747487,386.3235557,1069.982114,359.528279,922.3599457,389.1514558,1020.349956,514.601542,952.3132422,512.8822386,1022.859844,708.294787,963.4983538,695.3713241,991.2045989,861.2353575,984.1297349,859.422852,j
978.4977455,206.670626,989.1273493,193.9237192,968.8425184,193.9852181,1015.34418,191.107509,956.6167995,197.4404094,1037.647634,255.6129901,925.7671573,263.4381448,1083.743296,356.1684575,870.0154179,359.413635,1082.532552,387.0527839,913.8099854,412.0382919,1019.092018,451.7553188,946.0898026,479.6547571,1024.777293,634.9274697,944.4170326,630.038673,1023.668119,789.0023519,949.7166383,787.5979864,j
989.1987782,321.9079192,995.3715485,306.5019407,979.5111025,307.8940784,1040.404807,329.8264132,971.5660297,312.5874857,1060.7818,398.5827785,951.9438461,392.2343142,1079.726932,481.6042355,937.8902569,476.4369172,1068.631265,524.2360851,949.9777934,534.0677722,1034.49848,576.4523909,965.7397384,562.5516062,1039.120999,713.5379658,977.1506966,722.918035,1035.254834,857.8284914,979.838521,844.8435921,j
1013.285597,266.5165716,1024.870424,267.9469157,1007.161507,252.8440435,1038.152453,269.0037139,994.0659317,259.7616969,1063.605514,335.9961733,964.6968922,324.9812056,1097.049935,425.4446509,956.9019994,430.6908479,1071.882296,453.7493588,963.2745884,453.2695583,1052.885682,550.8309806,992.0452026,529.8708548,1060.594719,727.2921254,1026.974124,723.2220613,1045.21731,872.3938992,1022.395244,874.1759856,j
1011.380157,216.3447256,1023.167625,208.8073529,1005.782662,204.2846816,1039.451472,210.6554071,980.1346015,208.5507523,1059.940931,296.6242245,965.3465648,286.7131422,1093.653357,353.9341397,925.2002927,352.8881587,1084.499409,342.3793653,947.024971,416.8167838,1040.718377,522.2342133,991.0531806,506.6745179,1044.807816,706.0438829,1008.233899,697.9515295,1030.446092,857.2428888,1012.20987,845.495533,j
1021.352394,290.0302644,1025.122016,273.3357524,1020.648507,279.4220463,1043.423286,277.4381431,1000.621393,284.2166924,1063.756227,350.4993626,966.3602174,351.885528,1104.092806,430.3179914,926.6520554,441.4628892,1091.389231,460.8925596,951.8176284,497.4910822,1052.290591,542.8223312,992.6765388,535.9358094,1055.459836,714.1639514,991.6275226,709.9228618,1044.87082,856.6632246,1007.60781,839.6733277,j
1017.273488,318.6358191,1022.967267,307.704957,1010.842233,300.2034978,1037.207443,309.2908374,993.8616267,303.3558846,1067.815409,380.0129219,971.013305,371.3252799,1101.017216,451.2679412,924.6420312,453.5267645,1094.123523,485.4720072,973.4341918,512.0009937,1046.590544,566.7985897,987.9683059,557.0802651,1055.788224,725.8098867,1013.099987,730.4182559,1055.212363,865.7397235,999.6205038,853.0034486,j
969.7369236,201.7588396,982.9897875,190.7378569,959.8113101,190.7312977,1011.761444,189.8521946,945.5400979,193.4683922,1030.360207,258.53136,921.7233264,258.0709245,1083.119574,343.6902117,855.8977939,354.278403,1082.123741,379.3226819,881.7913082,412.0155912,1022.856841,464.99663,939.095871,485.2331329,1026.266133,659.1567307,963.496211,644.9499541,1040.349131,797.7545386,965.707198,801.4913899,j
942.4690131,222.3062264,958.5650498,216.3100211,933.2134725,213.4833963,984.7284951,218.4726107,911.9555153,216.2715475,1003.2093,272.2398305,895.4281486,269.4345657,1034.478409,372.5170863,851.930919,372.2315344,1030.387313,379.9654391,878.3361009,401.5130574,1001.607893,492.2271919,910.7980002,495.1740036,1018.420612,722.0502718,917.356831,701.0636848,1005.251432,851.364986,940.5611405,851.8734207,j
914.6959559,315.8625176,923.8609724,302.4822458,899.2221402,302.2030665,952.8304942,306.1425829,886.866974,320.783958,990.5938246,377.6069053,894.6461564,383.4864041,1014.520063,491.3901897,831.0805764,484.8095822,982.6560743,564.3006677,881.1604315,522.1078928,972.437756,585.4520888,912.9360309,581.4654553,956.0483222,757.4704769,864.1926925,775.9139114,958.3368377,890.6884742,868.4828928,905.647898,j
933.4196852,202.199292,945.6732243,192.2808188,920.4104068,192.4296739,960.0056958,192.7840177,893.0141381,203.9756733,989.5865129,261.2199895,875.2828564,254.0491803,1021.329645,355.0558674,817.0868407,360.5208745,1028.737351,410.442355,843.6343719,404.2264498,993.1323218,467.0728394,892.2828312,468.8272819,995.4072648,678.3832494,879.4170074,669.7516905,995.4594249,840.0545042,903.358539,844.4559678,j
931.5850504,208.1184987,945.7915135,197.5807896,922.0224118,196.8257717,971.1385541,199.0290506,895.9023561,203.5446434,996.7637878,270.4148265,887.1140488,264.784483,1021.758172,364.9650544,842.0467754,370.2356385,1025.827385,392.9058143,840.2473961,452.1736436,998.1757696,475.4975078,896.2666149,479.7742174,999.4305729,676.6272537,895.4832939,677.6781081,992.0147337,847.379585,916.2834589,852.2914355,j
922.2305037,306.8591148,929.5390908,297.1180743,911.6886373,294.2466432,951.0558273,298.1168201,912.383405,297.9740061,985.5873132,381.5404062,906.7649847,375.6931183,1021.361272,481.5946171,865.2841062,466.7785775,991.1592393,553.4206957,861.1076931,541.4945303,975.7819138,573.1285315,908.0313621,572.6672767,978.2074396,724.7266326,918.4803398,727.0602369,987.4838672,869.3491616,905.6845093,870.9623582,j
938.5486457,294.472908,940.4451161,281.4069862,926.7763018,278.038339,959.1792636,279.7787992,917.4923077,278.829636,998.3721449,345.2609538,902.5425014,341.3985541,1032.869151,443.4668093,877.2201336,426.0677795,1004.935318,441.3831315,886.1887927,441.9594541,999.8516513,548.5331575,930.7756939,556.6043833,994.1175718,740.6813993,950.0399406,742.262825,991.1518438,874.2501932,936.4390107,875.126075,j
955.9933531,210.7002395,967.1900014,202.1219282,945.6465288,202.025283,988.1110747,202.7550527,924.997897,208.0741686,1015.455379,274.8796396,902.537824,271.3513665,1036.52934,357.8565296,875.5507425,372.7341054,1029.763939,380.6903551,892.4228713,408.7562555,1015.528515,482.6507509,904.0182638,489.9170278,1033.318607,674.1505331,902.8345795,676.35785,1012.527658,833.5761828,917.0067896,845.5333475,j
957.5772519,211.1397995,972.3627095,200.3096863,950.9963229,198.8330191,1004.91845,203.3350607,937.4342744,204.9908097,1010.154398,284.4961999,919.5690942,263.0080108,1044.075174,378.4187109,887.5171658,385.0691799,1049.008153,423.8919539,873.725865,469.3270352,1029.365681,482.0425094,927.2108691,486.9973755,997.3469538,686.6676337,921.8353307,661.1892518,1036.997332,821.9394847,931.8745636,826.451435,j
962.1877701,320.3216149,970.8875589,312.2019774,954.3744354,309.4784412,998.1079529,311.123399,950.06706,311.3356855,1031.898585,408.8886997,938.5350179,387.2360799,1058.412945,493.9711503,878.0848154,470.5113535,1041.72431,537.4536564,907.09497,545.516526,1000.865065,590.3392237,933.6944058,585.6695818,1033.923155,758.3155461,954.6442509,746.2482633,1025.557882,895.0778432,952.8432099,878.4748941,j
971.0969805,212.2351442,980.790616,202.9494758,963.1689603,199.8834781,1014.371017,203.1567662,950.5937496,203.1821302,1036.008127,278.8368374,920.4046037,280.4855133,1068.585918,379.9166918,906.0933581,391.0266784,1069.75936,407.2141058,890.3667536,438.1229724,1023.642709,509.7836114,948.5509093,504.0599018,1024.924244,710.9468951,950.3237211,698.1984013,1021.569834,860.2009398,977.7717198,849.7521438,j
